,p_prism,aet_ssebop,aet_modis,pet_modis,tc_sm,dmet_swe,swe_lrm,Sres,qout_km3
2013-07-31,0.00048673433437029567,1.969163,0.06464839502392752,0.3963507743285545,0.0986288486183153,0.0,0.0,0.15820121088,0.0010179939437568004
2013-08-31,9.626565708200164e-05,1.8526799999999999,0.07103655439984095,0.3333821465796235,0.07797579912131765,0.0,0.0,0.14788315068,0.0004484320939008
2013-09-30,0.040916077570174195,1.0454839999999999,0.06900019054440687,0.25941613374911554,0.06476908719806745,0.0,0.0,0.139506588,0.0006455768269824
2013-10-31,0.016248201090805017,0.433637,0.03719689964600209,0.1433026472469619,0.05549628946472157,2.6776916502391265e-05,0.0,0.14060191824,0.0011660359864320003
2013-11-30,0.05658989896108569,0.080079,0.03246882714088249,0.12234943461371255,0.08570313056577256,0.00024202791541867125,0.0,0.12704720652,0.001672476291072
2013-12-31,0.03584257709503108,0.047337,0.023919745711572054,0.08671323833794083,0.09806686087690039,0.024767896153050584,0.1546788413611248,0.12595557672,0.0018491187548159997
2014-01-31,0.05342514786844832,0.043655,0.030964600778394677,0.1112063749708623,0.10368673829104941,0.0016417570276797651,0.1236004747779806,0.14298993552,0.0017855078952960003
2014-02-28,0.3921764979645665,0.040225,0.032874333881276634,0.08187865371970468,0.2721425637801663,0.0046222080968367244,0.3919987196095248,0.13798694064,0.021830513015808007
2014-03-31,0.22859340703899472,0.42257999999999996,0.07368017758348373,0.17833060065833004,0.2802913860306824,0.0028899153296422816,0.6056464845645751,0.15747345768,0.02704440158208001
2014-04-30,0.11512286834258775,0.6202759999999999,0.08396167717622288,0.20071369137103548,0.2741095208751185,0.009711667628282822,0.08918168614230125,0.15403204848,0.01923739186176
2014-05-31,0.02082504814041257,1.51918,0.11089479953003645,0.3264840613132877,0.1780096170931702,0.0024960955231990447,0.0,0.14993812836,0.006686479964160002
2014-06-30,0.00020998173543045512,1.5370009999999998,0.08529108899633511,0.40113593646836976,0.11169506360621179,0.0002410674913367866,0.0,0.15518905272,0.0012190531912704002
2014-07-31,0.0038363900767541927,1.890113,0.046222394182448355,0.3656061309280022,0.08443865814758902,1.770374636675788e-06,0.0,0.14979751164,0.00016039722885119998
2014-08-31,0.002382184199936793,1.882757,0.06645696992218925,0.3387136028769796,0.06870300138797178,0.0,0.0,0.14326993548,0.0
2014-09-30,0.036838723597310635,0.9666819999999999,0.05815104433099577,0.25543981272976407,0.05816573123644237,0.0,0.0,0.14429619084,0.0
2014-10-31,0.0332539547534696,0.313075,0.03615953271381915,0.13371488184982036,0.050859890598048636,0.0,0.0,0.14029108128,0.0003211859091456
2014-11-30,0.12450198719635254,0.061397,0.033264537423645234,0.10246951445425731,0.09905033942437648,0.0001693097855178812,0.04875367091153748,0.13885531056,0.0014902067128319996
2014-12-31,0.3562348193174477,0.029429,0.016989353532754253,0.0328238278826091,0.4030857075298385,0.0023330439656770977,0.850848922260333,0.15250376676,0.017764311149568
2015-01-31,0.002201241195738781,0.090227,0.03951973969269483,0.10246387937369789,0.38215166416213336,0.05502828970535181,0.31471104863286614,0.14789795244,0.004373735906304002
2015-02-28,0.23812587936796303,0.083526,0.05203749114072122,0.13641419750024314,0.4064576339783279,0.020766664623931053,0.25034426699104195,0.14683592616,0.042305625409536
2015-03-31,0.03477429170936399,0.28801699999999997,0.0818601232794463,0.2052597817384512,0.3409860621034918,0.012694914866167334,0.044759311493253344,0.1600193604,0.006711679650815999
2015-04-30,0.11531809593365622,0.5264139999999999,0.07710294575289732,0.1992548156784528,0.3584076820873538,0.009272477367275678,0.0,0.15749319336,0.005131194448896001
2015-05-31,0.05116805208900011,1.790107,0.10371814608506169,0.2750276813161095,0.2742500178104722,0.00206376998621923,0.0,0.16147363332,0.0039047281459199997
2015-06-30,0.01891564282215722,1.344758,0.0830726911738998,0.3775682640274743,0.16114998485072313,4.8981842766783746e-05,0.0,0.1542096696,0.0012320934174720002
2015-07-31,0.004753571666626827,3.01075,0.08378412091381832,0.36889243732333993,0.10874462796378354,0.0,0.0,0.14847152064,0.0002028697104384
2015-08-31,0.0007887259187392336,1.821901,0.06285281401025224,0.34283752081349056,0.08387667040617414,0.0,0.0,0.14823099204,1.5902714880000002e-06
2015-09-30,0.0010814859414245831,0.9878049999999999,0.046631964167258046,0.24444979110474443,0.06870300138797178,0.0,0.0,0.14128403268,0.0
2015-10-31,0.07185678919571262,0.323887,0.03788444389577186,0.14373847878483173,0.0622401423617004,0.0,0.0,0.14337478128,0.00021023389071359998
2015-11-30,0.176281877903819,0.172736,0.03038874444448938,0.10327911539855429,0.2895641837640283,0.010920435206863213,0.4972713350669363,0.1341532848,0.0019250114033664003
2015-12-31,0.3330283097315694,0.075385,0.023076605194081633,0.05008324148485007,0.38285414883890195,0.04541723792529093,2.0058330675121403,0.13293460656,0.019671413649408002
2016-01-31,0.38778086669758466,0.13580399999999998,0.03128165878148867,0.055817150295155264,0.41446595929349017,0.04134931505038153,3.51758910387964,0.14694817284,0.05849507847168001
2016-02-29,0.07139405436068373,0.091375,0.048668497843001646,0.13295584686912348,0.4119370144571231,0.03993006522182863,2.947971059589647,0.1372493196,0.0446621630976
2016-03-31,0.4035829189533324,0.500342,0.07560642685024287,0.15590149817249427,0.4203668305783467,0.02832984429928142,2.232636903553961,0.13918835016,0.17546076969984
2016-04-30,0.12128692405780547,0.649121,0.10722693605198179,0.22806141814536432,0.41769738880662594,0.02486274380414902,0.8350705380053259,0.13368579588,0.048204798658560005
2016-05-31,0.03560500978632136,2.188441,0.10140682311881358,0.23221911971962533,0.3317132643701459,0.018032151961147727,0.0,0.15575645352,0.0223738965504
2016-06-30,0.0006723460714184068,1.947782,0.09514573214805339,0.39077604449996683,0.18587744547297883,0.008193184710957797,0.0,0.15178834836,0.005764856472576002
2016-07-31,0.0,2.4124309999999998,0.06035032078027394,0.40408058769167315,0.11900090424460551,0.0007893215850006669,0.0,0.15172174044,0.001599568459776
2016-08-31,0.00030012619160865587,1.5183499999999999,0.054733595133706896,0.3553321677536225,0.08963704475567687,2.4342651663191982e-06,0.0,0.14484508944,0.0005442153689088001
2016-09-30,0.002564751580033862,1.109729,0.056298377878781176,0.2667804256907436,0.07235592170716863,0.0,0.0,0.12938835156,0.00037400738826239997
2016-10-31,0.3802733417414883,0.280951,0.05285367358586423,0.1499901757170981,0.2585143610508549,3.0981556141826285e-07,0.0,0.15405795156,0.0079946128244736
2016-11-30,0.16156644257349329,0.038896,0.02969024392179678,0.07648090855343544,0.35236631386714357,0.0011910225006118817,0.5720845954553224,0.15191786376,0.014448962082816
2016-12-31,0.2860473926707437,0.009131,0.027616662885790143,0.061040594200697795,0.4073006155904503,0.020486255210270123,0.7005925353952334,0.13204526748,0.07780831405055999
2017-01-31,0.8301642535935211,0.061243,0.01847690503212442,0.04041967033353858,0.42050732751370046,0.051631916284170964,5.9086278029531245,0.13916244708,0.39609014280192
2017-02-28,0.6901449054859774,0.090764,0.034769045376673566,0.06791414332052217,0.42050732751370046,0.08229552356394514,6.480787360562944,0.13348227168000001,0.5324228941824
2017-03-31,0.19338016210894612,0.456983,0.08179426774414454,0.17274448447865515,0.42050732751370046,0.10994283940665711,5.0442623405829075,0.14651398788,0.16100887173120002
2017-04-30,0.24039203037088047,1.090794,0.07552455906927628,0.14707823846725593,0.42050732751370046,0.10836909836678378,3.2175279599395576,0.14706535344,0.1731683321856
2017-05-31,0.021775240289793118,1.474408,0.13423330204645073,0.32202678072708557,0.307126300683244,0.08338982760155761,0.5015628788927571,0.14508438456,0.07555991482368
2017-06-30,0.02246085385418602,1.8428419999999999,0.10792787453912653,0.3827563551973598,0.1820840282184282,0.05163966616852923,0.0,0.13113495924,0.025583798384640002
2017-07-31,0.00012880095797662808,2.241826,0.030365412223152522,0.4027286209450751,0.11759593489106825,0.019555249436171554,0.0,0.12090941004,0.006332705722367998
2017-08-31,0.0024186870328990113,1.970102,0.045400686929722316,0.3486102116867432,0.08879406314355454,0.0027137188481063603,0.0,0.13767610368,0.003438411614208
2017-09-30,0.019275977036955442,1.136528,0.07571956764664184,0.2458083343996305,0.07193443090110746,0.00021083687936810077,0.0,0.14706288648,0.0029429808814079995
2017-10-31,0.018148110047011425,0.386536,0.03665074203890278,0.14781574821900945,0.06069467607280942,1.5313740852585504e-05,0.0,0.13973354832,0.00288328453632
2017-11-30,0.3423229488545767,0.023844,0.03558643480199033,0.086324050238231,0.31049822713173336,0.001100376388219608,0.2927998930793256,0.13170606048,0.011887646358528004
2017-12-31,0.028899513773109294,0.0039239999999999995,0.0275494276584793,0.09475356185059351,0.29096915311756555,0.0015970992234863742,0.5039678649134003,0.13024191972,0.006644888248319998
2018-01-31,0.22073218545446557,0.002179,0.0309726289755626,0.07640686810174367,0.31035773019637963,0.00606437428252147,0.6938790261886753,0.12622447536,0.0268144238592
2018-02-28,0.04160751740776316,0.05289,0.04329224841252537,0.11957511732484302,0.29658903053171454,0.008793309011593958,0.9220818308992313,0.13245601632,0.011533138145279998
2018-03-31,0.49136515205964054,0.755319,0.06406393360159539,0.1402962075335754,0.4019617320470087,0.0959016353711625,1.8992690599653868,0.13396949628,0.15762770989056002
2018-04-30,0.1487952475973999,0.784781,0.07848595875613966,0.1779491206380596,0.40322620446519214,0.10308080452488756,0.43081622210440723,0.14175028812,0.11202117018623999
2018-05-31,0.03242495552410823,1.9534369999999999,0.13311060901431748,0.2999143641276651,0.313729656644869,0.06251002592101455,0.0,0.16239504288,0.024468161771520003
2018-06-30,1.4266210375385647e-05,2.170823,0.10893710344040093,0.3994543443556124,0.17519967838609568,0.020968070505189357,0.0,0.14946323856,0.0074754992793600004
2018-07-31,0.00019328130734173386,2.365935,0.03199028486726985,0.3921732872404293,0.11478599618399374,0.0015747040809145816,0.0,0.1339127562,0.0029789454827520005
2018-08-31,5.486125527070405e-05,2.113399,0.04967968932778701,0.3361786963050755,0.08724859685466353,0.0,0.0,0.13813989216,0.00143613748224
2018-09-30,0.0,1.118901,0.059426632699140065,0.2615853555461651,0.07081045541827767,0.0,0.0,0.13713953988,0.0011564943575039998
2018-10-31,0.026994761339381133,0.55886,0.04020837573766778,0.15191881876787794,0.05985169446068707,0.0,0.0,0.14145918684,0.0018393324687359998
2018-11-30,0.22320044665215424,0.016283,0.03258906141130197,0.11602865133206115,0.25570442234378044,4.9073310730026334e-05,0.7333225064417348,0.1408449138,0.003696524909568
2018-12-31,0.12283585051255906,0.00454,0.027058476340562215,0.06386512797539823,0.3555977433802793,0.008677491518664756,1.0184263064526022,0.13395222756,0.007829518178303997
2019-01-31,0.32629407577767355,0.020657,0.03420879630141141,0.07238642047748374,0.4132014868753067,0.03390869449021981,3.5983160352315746,0.12806359404,0.05913559089561601
2019-02-28,0.5851372222253806,0.188569,0.019121175126417086,0.03257694621044444,0.4203668305783467,0.1522730615007007,7.997871495321393,0.13478112612,0.19389079295999997
2019-03-31,0.30878362767464035,0.933569,0.06344585915616464,0.12821740564567807,0.4203668305783467,0.1942540564406744,7.020780813548715,0.1324202454,0.2501130064896
2019-04-30,0.0897119445143091,0.936952,0.08795213802039788,0.18697598321639897,0.393110425119724,0.15058595562407343,2.345145041313023,0.14534958276,0.1532532400128
2019-05-31,0.24452937883401,1.938775,0.08706019321749876,0.18315106675889087,0.3953583760853836,0.09800320463450754,0.6171489594969898,0.14485249032,0.10928345665536002
2019-06-30,0.009223074538343794,2.1507989999999997,0.12316198968942677,0.36138167260505727,0.24755560009326436,0.05596552727615687,,0.13191205164,0.057029582131200005
2019-07-31,0.00010576297230687261,2.755201,0.08878784222399141,0.39870284996850425,0.13895146906483452,0.022991369152235496,,0.1353189234,0.0111380168448
2019-08-31,0.0,1.967339,0.058958883651181876,0.3542212239691241,0.0997528241011451,0.006585351013312313,,0.13549037712,0.004270001273855999
2019-09-30,0.054756375444894534,1.18746,0.07641544960843749,0.24729725750401993,0.0786782837980863,0.0012105054908176764,,0.12434341836,0.0032316763207679996
2019-10-31,0.0028939519420371406,0.522295,0.04237544627050991,0.14444888135604422,0.06533107493948236,0.00010042450662202275,,0.12182218524,0.0033234227527680006
2019-11-30,0.07224415074361644,,0.03595286382666727,0.11712517669522585,0.06519057800412864,0.005817588567516947,,0.13917108144,0.003077053000704
2019-12-31,0.32562965849117465,,0.02985975800846906,0.05090001078226376,0.366977995143931,0.03776882024106507,,0.12727910076,0.019086438398976
2020-01-31,,,,,,,,,0.00029114201088
