,p_prism,aet_ssebop,aet_modis,pet_modis,tc_sm,dmet_swe,swe_lrm,Sres,Sres_outlet
1997-01-31,,,,,,,,0.5256968412,3.52781570748
1997-02-28,,,,,,,,0.51610283376,3.30038173116
1997-03-31,,,,,,,,0.48223640688,3.6538822974
1997-04-30,,,,,,,,0.54917983344,3.97480542336
1997-05-31,,,,,,,,0.72654685656,3.93158058372
1997-06-30,,,,,,,,0.73643813268,3.6638549832
1997-07-31,,,,,,,,0.71106051516,3.01181648604
1997-08-31,,,,,,,,0.60722493528,2.71587379704
1997-09-30,,,,,,,,0.46246372248,2.63931169344
1997-10-31,,,,,,,,0.38291659728,2.50658307804
1997-11-30,,,,,,,,0.33111660468,2.54330501112
1997-12-31,,,,,,,,0.28942128024,2.74347167856
1998-01-31,,,,,,,,0.26839044624,3.27484376124
1998-02-28,,,,,,,,0.22787432868,3.34747846452
1998-03-31,,,,,,,,0.2064475476,3.46900708152
1998-04-30,,,,,,,,0.22946798484,3.732109599
1998-05-31,,,,,,,,0.41175659316,4.07284858116
1998-06-30,,,,,,,,0.63984678084,4.34678722044
1998-07-31,,,,,,,,0.73589540148,4.1203659312
1998-08-31,,,,,,,,0.69863197068,3.77342007768
1998-09-30,,,,,,,,0.57171798,3.4925801178
1998-10-31,,,,,,,,0.51612010248,3.3573413706
1998-11-30,,,,,,,,0.44420945196,3.56464988724
1998-12-31,,,,,,,,0.36523712844,3.31544252196
1999-01-31,,,,,,,,0.33508594332,3.41400004092
1999-02-28,,,,,,,,0.32739149508,3.44323845084
1999-03-31,,,,,,,,0.30467326044,3.62783860068
1999-04-30,,,,,,,,0.33253757364000003,4.00460259972
1999-05-31,,,,,,,,0.62544466836,4.26108009612
1999-06-30,,,,,,,,0.72831813384,4.217730675
1999-07-31,,,,,,,,0.6987725874,3.53418786516
1999-08-31,,,,,,,,0.56251991964,3.17967954576
1999-09-30,,,,,,,,0.4365655764,2.99399023308
1999-10-31,,,,,,,,0.36364963968,2.83060100532
1999-11-30,,,,,,,,0.33693492984,2.82198884796
1999-12-31,,,,,,,,0.29707625712,2.69679679536
2000-01-31,,0.03118,,,,,,0.32490849984,2.89300522548
2000-02-29,,0.060053999999999996,,,,,,0.36694549824,3.41154418224
2000-03-31,,0.217407,,,,,,0.29652735852,3.50140690068
2000-04-30,,0.261889,,,,,,0.37553668644,3.83314764624
2000-05-31,,0.409645,,,,,,0.64341277152,3.85790235636
2000-06-30,,0.384038,,,,,,0.72242950032,3.54510539664
2000-07-31,,0.446038,,,,,,0.64662598692,2.97639464088
2000-08-31,,0.34918299999999997,,,,,,0.54799569264,2.50843083108
2000-09-30,,0.21042899999999998,,,,,,0.47071076976,2.36805093924
2000-10-31,,0.057264999999999996,,,,,0.18030789377260956,0.39303853416,2.26318170312
2000-11-30,,0.038921,,,,,0.20340410595623964,0.32164717872,2.17320797148
2000-12-31,,0.005562,,,,,0.31997157190035797,0.30339537516,2.12768269164
2001-01-31,0.9224192361094884,0.040519,0.17192871574476,0.4443192423006049,1.0918630917356926,0.37835447691388063,0.968437007073313,0.29081017872,2.14285942956
2001-02-28,1.8434543569886983,0.034128,0.10037313443787386,0.19186153769333375,1.392874218019338,0.6140883268260195,1.8993902958780526,0.30006127872,2.27226258288
