,p_prism,aet_ssebop,aet_modis,pet_modis,tc_sm,dmet_swe,swe_lrm,Sres,Sres_outlet
1997-01-31,,,,,,,,5.16752754372,2.31926557176
1997-02-28,,,,,,,,4.79927085624,2.01499565928
1997-03-31,,,,,,,,5.19714956592,1.9673512608000001
1997-04-30,,,,,,,,5.61715567332,2.00554473552
1997-05-31,,,,,,,,5.61939320604,2.17524198
1997-06-30,,,,,,,,5.31758408616,2.29974698424
1997-07-31,,,,,,,,4.58030718708,2.15239546344
1997-08-31,,,,,,,,4.15284099264,2.01497345664
1997-09-30,,,,,,,,4.00402286412,1.9587785748
1997-10-31,,,,,,,,3.7859695032,1.9128561144
1997-11-30,,,,,,,,3.77377408644,1.89471902448
1997-12-31,,,,,,,,3.84600790872,1.9024763802
1998-01-31,,,,,,,,4.55738912868,1.99612094832
1998-02-28,,,,,,,,4.73387791404,2.06970666468
1998-03-31,,,,,,,,4.9679517132,2.05727441976
1998-04-30,,,,,,,,5.36887465152,2.00554226856
1998-05-31,,,,,,,,5.95325183676,2.091889569
1998-06-30,,,,,,,,6.31896508848,2.36788935336
1998-07-31,,,,,,,,6.02872231056,2.48806360932
1998-08-31,,,,,,,,5.51856238344,2.29974698424
1998-09-30,,,,,,,,5.09206817124,2.1142525614
1998-10-31,,,,,,,,4.88268987516,2.0136437652
1998-11-30,,,,,,,,5.05984720668,2.03946296856
1998-12-31,,,,,,,,4.7353050504,2.02486103232
1999-01-31,,,,,,,,4.89476811132,2.04356305608
1999-02-28,,,,,,,,4.98355030128,2.05315336308
1999-03-31,,,,,,,,5.26884805788,2.02856147232
1999-04-30,,,,,,,,5.7475591789200005,2.04356305608
1999-05-31,,,,,,,,6.15899506728,2.21420884668
1999-06-30,,,,,,,,6.13623859476,2.41571754036
1999-07-31,,,,,,,,5.33444699124,2.295259584
1999-08-31,,,,,,,,4.82408353992,2.1184648956
1999-09-30,,,,,,,,4.58308991796,2.0189970684
1999-10-31,,,,,,,,4.33626316908,1.94766492
1999-11-30,,,,,,,,4.23620080452,1.92299532
1999-12-31,,,,,,,,4.03838391648,1.88599092
2000-01-31,,0.150149,,,,,,4.33559215596,1.9612332
2000-02-29,,0.25179999999999997,,,,,,5.01493619988,2.1400878
2000-03-31,,0.503428,,,,,,5.1858829596,2.10184992
2000-04-30,,0.493289,,,,,,5.68724570736,2.18819352
2000-05-31,,1.030789,,,,,,5.76794736984,2.3559468
2000-06-30,,1.1530989999999999,,,,,,5.39014971456,2.45709216
2000-07-31,,1.5526849999999999,,,,,,4.67211016956,2.32017588
2000-08-31,,1.1766889999999999,,,,,,4.04767818828,2.15612304
2000-09-30,,0.827851,,,,,,3.79266976656,2.08581468
2000-10-31,,0.195525,,,,,0.2132575054476038,3.59871860484,2.0414094
2000-11-30,,0.198546,,,,,0.4573029246416258,3.43441290144,2.02660764
2000-12-31,,0.050110999999999996,,,,,0.8138338512016926,3.32140146384,2.01180588
2001-01-31,0.5849098188714249,0.15747999999999998,0.08510272981145622,0.2496666070631147,0.416277645990651,0.5831253787602911,1.8648974624481054,3.2900550366,2.02660764
2001-02-28,0.7530884632763877,0.25390599999999997,0.04961630711406188,0.1043539464022281,0.5666216768845302,0.8699558925398247,3.723013264510781,3.43104056712,2.03647548
2001-03-31,0.39916481564385237,0.542905,0.11917158934836213,0.30409296848063927,0.6453296344638243,1.0962285487604964,2.37653712836653,3.78765073644,2.07101292
2001-04-30,0.5742053648426813,0.5297069999999999,0.09758079383408708,0.2697782477579999,0.6607648921198431,1.1718825996111268,0.9012101781689562,4.07264752392,2.06361204
2001-05-31,0.009677581265517496,0.7257469999999999,0.1862518348612325,0.9192179424331378,0.5050087631281694,1.0893578034249085,0.0,4.042977396,2.035242
2001-06-30,0.0013720027784380287,1.1875449999999999,0.10098575146926925,0.7246417786623757,0.27903632723807376,0.8287781045199762,0.0,3.74184298968,1.88475744
2001-07-31,0.08972193725401958,1.438605,0.15491511743938446,1.060992926225881,0.20396459490203608,0.5762784551413376,0.0,3.42280338768,1.70713632
2001-08-31,0.004310682378654119,1.0358509999999999,0.09792390564818464,1.046967183700371,0.16344848711599685,0.3662525972176043,0.0,3.1055387634,1.56281916
2001-09-30,0.05228609895009513,0.760552,0.10530990170797014,0.8263216171526719,0.13725462444232786,0.21824382467873987,0.0,3.00180432888,1.47770904
2001-10-31,0.1427072448819678,0.15475,0.06415545132120154,0.4335902166516931,0.11860360318654745,0.14043310332418182,0.0,2.82005968524,1.4135680800000001
2001-11-30,0.7445720590318101,0.076351,0.06814727655401387,0.23440836558060868,0.5353713980572612,0.1584914530861973,0.7826265374775977,2.81614215276,1.42205688936
2001-12-31,1.1109300435392502,0.074145,0.0446085212592326,0.07560173751774905,0.835896245763614,0.5085114911868167,2.828791063690558,3.0777422916,1.5541848
2002-01-31,0.3328271631419256,0.13266999999999998,0.05882966235785605,0.14488451422154272,0.8448038904129256,0.39373532715047843,3.741551914926619,3.55819015248,1.72286072304
2002-02-28,0.2868543923884822,0.179095,0.08666805239923996,0.2491101980773443,0.8343927398175123,0.45061330741730454,3.942996222931892,3.86843750904,1.81472414604
2002-03-31,0.5749443913400164,0.36672699999999997,0.09481715453625991,0.24842735989980658,0.8240385362811483,0.5371634023650329,3.9482697805427014,4.32503356716,1.88352396
2002-04-30,0.20222601373024746,0.48307999999999995,0.11442313429675827,0.2893013144711702,0.7407565766463247,0.5388895519134007,1.2387151841701125,4.79416178208,1.8973019316
2002-05-31,0.17655496799841258,1.167972,0.18250112573035465,0.6869709105986102,0.5803787961693365,0.5102622825102492,0.0,4.85935983444,1.94030844528
2002-06-30,0.009198789513588743,1.170469,0.1836952161651685,1.1026030502767246,0.34300675356471216,0.37508073127991876,0.0,4.50368094252,1.93162968
2002-07-31,0.005349737648416185,1.333523,0.13302641110106822,1.1214187281187693,0.22896551707105883,0.20262152536138198,0.0,3.85681812744,1.75793966076
2002-08-31,0.0011308372674510732,1.197477,0.09524538367357349,1.0415767864942822,0.17902994230091296,0.08962703189909214,0.0,3.32954243184,1.6220262
2002-09-30,0.04832232341878972,0.7738959999999999,0.10195281582267741,0.7931765064616928,0.14813055531690666,0.042961038140102464,0.0,3.04126952148,1.54678392
2002-10-31,0.011134443728129759,0.310066,0.058242599565680564,0.4318834650152217,0.12671883138710588,0.029853403682125964,0.0,2.78566286196,1.49841670224
2002-11-30,0.71733498697976,0.112415,0.06874625607015156,0.30007200194649786,0.450208343566858,0.05206344823238654,0.16089844838816064,2.68361952852,1.53769070544
2002-12-31,1.2079238048265408,0.06375299999999999,0.04069567708954685,0.08706363837617818,0.8291692511023184,0.18175935811535632,3.3120107664912943,3.25984464444,1.6025742204
2003-01-31,0.15594487646758234,0.120434,0.06282975635415634,0.17827169973097803,0.8274658384112942,0.22884482749398175,3.1949771937960763,4.02592946892,1.69542319392
2003-02-28,0.28243062586128426,0.215053,0.08131141150191852,0.20942977772426738,0.8379035806659765,0.21871595264722202,3.241930263511836,4.14949949532,1.74457120452
2003-03-31,0.34951692749849733,0.480744,0.11991011267839312,0.301232505671808,0.8070507284367562,0.2976860963085634,2.438377369933218,4.74450311076,1.76881032
2003-04-30,0.9435531164677546,0.715622,0.0881196066521107,0.18064351275223475,0.8411315672822965,0.4185833240993465,3.075643576072223,5.4337939374,1.8625548
2003-05-31,0.28215772881396844,1.1949889999999999,0.17057210531770475,0.5777570459902213,0.7016534605398339,0.49210919072433024,0.3964754228745588,6.140355951,2.066079
2003-06-30,0.003919880699325409,1.224835,0.19830101959892188,1.0537843688806696,0.4062946409058385,0.3305815060310127,0.0,6.0546044214,2.27292989556
2003-07-31,0.052493319424796264,1.3867289999999999,0.13562108834550168,1.049670548749592,0.2570135689031279,0.17286541227868873,0.0,5.1973974954,2.09467600032
2003-08-31,0.11819010815593327,1.303192,0.1504267304728392,1.0068427267963702,0.1950584613137067,0.06343504618635495,0.0,4.60079035596,1.9389947890800001
2003-09-30,0.04249879495020602,0.767884,0.11638069435743467,0.8123006546663754,0.15878500255221958,0.0222533185730585,0.0,4.26856731972,1.8687222
2003-10-31,0.004854177849987292,0.14396899999999999,0.06129655263767803,0.49591680045951597,0.13433374630048628,0.007380897018825952,0.0,4.06583254692,1.77752608968
2003-11-30,0.37236240310794566,0.107996,0.05924016608684785,0.19155263012272605,0.2154951973410133,0.05629815039644351,0.5089456208979245,3.8605333692,1.7823786
2003-12-31,1.2181875706751455,0.05658,0.027323345207208072,0.06796128405178205,0.6771197637852863,0.14475349814565558,2.5716592036862527,4.075171224,1.8255504
2004-01-31,0.3859556236068013,0.10854,0.06795691506445721,0.14593865598222244,0.7112156199088691,0.3823011141417846,3.9005995889715854,4.23769578228,1.8973019316
2004-02-29,0.8813551327351726,0.291214,0.06830447321446308,0.12239235337016559,0.7879375213009819,0.49264228686725275,5.953932715436444,4.84185798672,1.99700412
2004-03-31,0.16260603048600075,0.412493,0.12364242219670708,0.4128021533032088,0.7902642821176219,0.5887471734770594,3.3827047656741933,5.2624635654,2.0722464
2004-04-30,0.05553481562566922,0.532624,0.14832786992370758,0.5736692380460043,0.6465037695289224,0.526541674538755,1.0073129183351994,5.37297967296,2.08088076
2004-05-31,0.09285106039735849,1.1992669999999999,0.1301469943128125,0.5455017179434895,0.4506649713435106,0.44738760493297497,0.0,5.4842309346,2.09328216792
2004-06-30,0.011097947358422894,1.2677319999999999,0.17932772612476972,1.0383548535161258,0.2841520131324988,0.33282801099073234,0.0,5.11941318936,2.06970666468
2004-07-31,0.013936983510391035,1.4991329999999998,0.1495881023638678,1.1263993552305969,0.2049949431181553,0.18937231273587563,0.0,4.40097152988,1.881057
