,p_prism,aet_ssebop,aet_modis,pet_modis,tc_sm,dmet_swe,swe_lrm,Sres,Sres_outlet
1997-01-31,,,,,,,,0.21524226,0.21202781112
1997-02-28,,,,,,,,0.20105724,0.21949036512
1997-03-31,,,,,,,,0.208088076,0.22249142196
1997-04-30,,,,,,,,0.210184992,0.21351662148
1997-05-31,,,,,,,,0.211171776,0.20078957484
1997-06-30,,,,,,,,0.195753276,0.18598904832
1997-07-31,,,,,,,,0.165779712,0.16867715652
1997-08-31,,,,,,,,0.14370042,0.15229530864
1997-09-30,,,,,,,,0.129638748,0.13939064088
1997-10-31,,,,,,,,0.10505425812,0.13333548756
1997-11-30,,,,,,,,0.11426095284,0.12993971712
1997-12-31,,,,,,,,0.17407979892,0.12968562024
1998-01-31,,,,,,,,0.21226710624,0.20910446352
1998-02-28,,,,,,,,0.21337723824,0.20704455192000001
1998-03-31,,,,,,,,0.21226710624,0.26434339836
1998-04-30,,,,,,,,0.21177371424,0.29750057424
1998-05-31,,,,,,,,0.21263715024,0.2956219842
1998-06-30,,,,,,,,0.20943010224,0.29339431932
1998-07-31,,,,,,,,0.19986939876,0.27463678896
1998-08-31,,,,,,,,0.18449407056,0.25291520616
1998-09-30,,,,,,,,0.15887469096,0.23589934956
1998-10-31,,,,,,,,0.151841388,0.22891045188
1998-11-30,,,,,,,,0.169356804,0.229026399
1998-12-31,,,,,,,,0.20475768,0.22490164188
1999-01-31,,,,,,,,0.21240525600000001,0.22440331596
1999-02-28,,,,,,,,0.214255476,0.23921987772
1999-03-31,,,,,,,,0.212528604,0.25046798184
1999-04-30,,,,,,,,0.211171776,0.2607946764
1999-05-31,,,,,,,,0.210184992,0.25222075692
1999-06-30,,,,,,,,0.204264288,0.23787291756
1999-07-31,,,,,,,,0.184898652,0.21930164268
1999-08-31,,,,,,,,0.156528612,0.20277917808
1999-09-30,,,,,,,,0.127911876,0.1902704574
1999-10-31,,,,,,,,0.131612316,0.18206904888
1999-11-30,,,,,,,,0.150607908,0.18241195632
1999-12-31,,,,,,,,0.15295152,0.18213812376
2000-01-31,,0.002956,,,,,,0.21092508,0.22017247956
2000-02-29,,0.008147,,,,,,0.217215828,0.25398093288
2000-03-31,,0.021807,,,,,,0.212035212,0.24541194732
2000-04-30,,0.036731,,,,,,0.211048428,0.24884348868
2000-05-31,,0.095526,,,,,,0.210555036,0.24799362096
2000-06-30,,0.105292,,,,,,0.19982376,0.23483732328
2000-07-31,,0.13756,,,,,,0.163066056,0.2189982066
2000-08-31,,0.099853,,,,,,0.129145356,0.202814949
2000-09-30,,0.069838,,,,,,0.102255492,0.19202569944
2000-10-31,,0.013711,,,,,0.00030258649867027996,0.10299558,0.18737547984
2000-11-30,,0.007889,,,,,0.0005957063967362045,0.119524212,0.1860581232
2000-12-31,,0.001436,,,,,0.0009921353105455638,0.120017604,0.18547098672
2001-01-31,0.12538403718292146,0.004959,0.038795096922468214,0.10127805051472413,0.20125616407250824,0.11609153032919062,0.0023793236501514913,0.131118924,0.18956984076
2001-02-28,0.13909458190480692,0.005741,0.02470373317520528,0.052391897674871825,0.26256598888929883,0.18519388220651692,0.0049395859539508825,0.163066056,0.20906745912
2001-03-31,0.07860014818016989,0.021041,0.05594236238732844,0.13345304336823144,0.2768169347915294,0.21462181053494886,0.0034768203124403954,0.185515392,0.22697758872
2001-04-30,0.09454227988318374,0.045437,0.049725210063443714,0.11687378092237778,0.27958510413944465,0.22588677197003715,0.0009212581478059293,0.189215832,0.22682340372
2001-05-31,0.0,0.060927999999999996,0.07503710551161662,0.24501766287154125,0.18239160259041884,0.20717532498015662,0.0,0.176140944,0.2140766214
2001-06-30,0.0014427031888590261,0.112249,0.028755277406501197,0.16934524922751487,0.1038576129421553,0.14942767658223638,0.0,0.153074868,0.19773794532
2001-07-31,0.00045410258356550566,0.127891,0.04625648994649711,0.2480457799803469,0.07361279969641411,0.09772669272376158,0.0,0.121621128,0.18114763932
2001-08-31,0.0,0.08853699999999999,0.026216380358628538,0.23452781450995971,0.05772145714356706,0.054378641475228306,0.0,0.095101308,0.16463997648
2001-09-30,0.006892735166903375,0.062291,0.029828061158432763,0.18271833382922908,0.047879077239868235,0.025523599903647103,0.0,0.07585902,0.15201654216
2001-10-31,0.02184549858437496,0.007868,0.019863685101023505,0.09829522619470293,0.04090739147474825,0.010654581777171782,0.0,0.06291734784,0.14705055168
