,p_prism,aet_ssebop,aet_modis,pet_modis,tc_sm,dmet_swe,swe_lrm,Sres,Sres_outlet
1997-01-31,,,,,,,,1.1468650344,0.56164168188
1997-02-28,,,,,,,,0.82392023472,0.33263995248
1997-03-31,,,,,,,,0.80542790256,0.3397805682
1997-04-30,,,,,,,,0.8902580226,0.37152294252
1997-05-31,,,,,,,,1.07075808492,0.60244520028
1997-06-30,,,,,,,,1.07743121172,0.61322088156
1997-07-31,,,,,,,,0.97262241612,0.41231042568
1997-08-31,,,,,,,,0.8630906256,0.30544171848
1997-09-30,,,,,,,,0.78611160576,0.27637722924
1997-10-31,,,,,,,,0.72808500612,0.20078710788
1997-11-30,,,,,,,,0.72031161516,0.22168842648
1997-12-31,,,,,,,,0.72401822256,0.26897758272
1998-01-31,,,,,,,,0.79606085544,0.39479871012
1998-02-28,,,,,,,,0.82265961816,0.4511884818
1998-03-31,,,,,,,,0.84660023148,0.52492098228
1998-04-30,,,,,,,,0.8636148546,0.45430425228
1998-05-31,,,,,,,,0.89807335188,0.40289403936
1998-06-30,,,,,,,,1.19311683396,0.58963057656
1998-07-31,,,,,,,,1.23901709172,0.6399479262
1998-08-31,,,,,,,,1.10125341096,0.55016538396
1998-09-30,,,,,,,,0.95466048036,0.54020379948
1998-10-31,,,,,,,,0.83341556376,0.47170372116
1998-11-30,,,,,,,,0.83284446252,0.51580063116
1998-12-31,,,,,,,,0.83239917624,0.5152677678
1999-01-31,,,,,,,,0.83252622468,0.56461806912
1999-02-28,,,,,,,,0.86328674892,0.52794424176
1999-03-31,,,,,,,,0.85780393032,0.56585401608
1999-04-30,,,,,,,,0.87163124112,0.63320202408
1999-05-31,,,,,,,,1.06605235872,0.64400360844
1999-06-30,,,,,,,,1.12871067576,0.6271567386
1999-07-31,,,,,,,,1.02112038276,0.3949356264
1999-08-31,,,,,,,,0.91194013404,0.2846933514
1999-09-30,,,,,,,,0.837748779,0.28971484848
1999-10-31,,,,,,,,0.772528524,0.27013212
1999-11-30,,,,,,,,0.760933812,0.290731236
1999-12-31,,,,,,,,0.74687214,0.3422907
2000-01-31,,0.010806,,,,,,0.795471252,0.38422902
2000-02-29,,0.031796,,,,,,0.896863308,0.522008736
2000-03-31,,0.11119,,,,,,0.878114412,0.5698677600000001
2000-04-30,,0.149534,,,,,,0.945092376,0.6368457240000001
2000-05-31,,0.275934,,,,,,1.151823624,0.63092502
2000-06-30,,0.290732,,,,,,1.168228908,0.6184668720000001
2000-07-31,,0.340538,,,,,,1.042783992,0.458361168
2000-08-31,,0.253025,,,,,,0.923999868,0.329215812
2000-09-30,,0.110204,,,,,,0.8480175,0.261374412
2000-10-31,,0.027992,,,,,0.08445315471990034,0.774502092,0.274572648
2000-11-30,,0.022085,,,,,0.11669400186145139,0.7431717,0.332546208
2000-12-31,,0.005379999999999999,,,,,0.163921610890422,0.730713552,0.337726824
