,p_prism,aet_ssebop,aet_modis,pet_modis,tc_sm,dmet_swe,swe_lrm,Sres,Sres_outlet
1997-01-31,,,,,,,,0.0,0.11265866232
1997-02-28,,,,,,,,0.0,0.05379576324
1997-03-31,,,,,,,,0.0,0.04427699808
1997-04-30,,,,,,,,0.0,0.10942447776
1997-05-31,,,,,,,,0.0,0.17690816856
1997-06-30,,,,,,,,0.0,0.12894429876
1997-07-31,,,,,,,,0.0,0.05237479428
1997-08-31,,,,,,,,0.0,0.0106757694
1997-09-30,,,,,,,,0.0,0.0125876634
1997-10-31,,,,,,,,0.0,0.00924739956
1997-11-30,,,,,,,,0.0,0.0131550642
1997-12-31,,,,,,,,0.0,0.00832475652
1998-01-31,,,,,,,,0.0,0.01150343448
1998-02-28,,,,,,,,0.0,0.06131135688
1998-03-31,,,,,,,,0.0,0.08145655224
1998-04-30,,,,,,,,0.0,0.11803910208
1998-05-31,,,,,,,,0.0,0.08861567016
1998-06-30,,,,,,,,0.0,0.18118464372
1998-07-31,,,,,,,,0.0,0.1765541598
1998-08-31,,,,,,,,0.0,0.10233443472
1998-09-30,,,,,,,,0.0,0.0353823738
1998-10-31,,,,,,,,0.0,0.02712915912
1998-11-30,,,,,,,,0.0,0.01237303788
1998-12-31,,,,,,,,0.0,0.0106757694
1999-01-31,,,,,,,,0.0,0.0136484562
1999-02-28,,,,,,,,0.0,0.012337266960000001
1999-03-31,,,,,,,,0.0,0.03806642628
1999-04-30,,,,,,,,0.0,0.08241126576
1999-05-31,,,,,,,,0.0,0.16791239892
1999-06-30,,,,,,,,0.0,0.14020473768
1999-07-31,,,,,,,,0.0,0.05179629216
1999-08-31,,,,,,,,0.0,0.00759947028
1999-09-30,,,,,,,,0.0,0.00721215756
1999-10-31,,,,,,,,0.0,0.00688528536
1999-11-30,,,,,,,,0.0,0.01062766368
1999-12-31,,,,,,,,0.0,0.01419612132
2000-01-31,,0.003221,,,,,,0.0,0.02753004012
2000-02-29,,0.015297,,,,,,0.0,0.04495171164
2000-03-31,,0.066382,,,,,,0.0,0.05292739332
2000-04-30,,0.058462,,,,,,0.0,0.11083557888
2000-05-31,,0.107986,,,,,,0.0,0.17617671492
2000-06-30,,0.12167199999999999,,,,,,0.0,0.13571610396
2000-07-31,,0.150256,,,,,,0.0,0.0481735614
2000-08-31,,0.108831,,,,,,0.0,0.00940775196
2000-09-30,,0.074298,,,,,,0.0,0.01007506464
2000-10-31,,0.014735,,,,,0.00636290540965274,0.0,0.01507805952
2000-11-30,,0.007135,,,,,0.0084150327413372,0.0,0.01480916088
2000-12-31,,0.000339,,,,,0.008682022945309656,0.0,0.01058695884
2001-01-31,0.23290815063153977,0.002022,0.0485545470632097,0.15241493794410058,0.04539478997273098,0.20130940717106982,0.0794762117639184,0.0,0.01850960088
2001-02-28,0.2737196637462538,0.008404,0.03133873601519595,0.07493170096058147,0.055176267818967846,0.3074391574105476,0.18444113700464368,0.0,0.03460774836
